boardId,collection,docId,docNumber,lineIdx,urlPath,title,vendor,libraryProductId,houzzId,hostClass,ivyUrl,bucket,confidence,matchMethod,proposedUrl,proposedHouzzId,skipReason,note
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,5,images[0],Ceramica,Hudson Valley Lighting,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54657046%2F1.jpeg?alt=media&token=c06b85e9-dbba-45f2-aad3-ee82bac97c04,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54657046%2F1.jpeg?alt=media&token=c06b85e9-dbba-45f2-aad3-ee82bac97c04,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,6,imageUrl,Carrington Small Lantern,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703544%2F1.png?alt=media&token=c54341af-752e-46a5-86d2-a4d4a3eba429,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703544%2F1.png?alt=media&token=c54341af-752e-46a5-86d2-a4d4a3eba429,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,6,images[0],Carrington Small Lantern,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703544%2F1.png?alt=media&token=c54341af-752e-46a5-86d2-a4d4a3eba429,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703544%2F1.png?alt=media&token=c54341af-752e-46a5-86d2-a4d4a3eba429,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,7,imageUrl,Riley Medium Ring Chandelier,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54597095%2F1.png?alt=media&token=522a826e-0afa-4bb9-9b8a-2790e24eb539,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54597095%2F1.png?alt=media&token=522a826e-0afa-4bb9-9b8a-2790e24eb539,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,7,images[0],Riley Medium Ring Chandelier,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54597095%2F1.png?alt=media&token=522a826e-0afa-4bb9-9b8a-2790e24eb539,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54597095%2F1.png?alt=media&token=522a826e-0afa-4bb9-9b8a-2790e24eb539,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,9,imageUrl,Echo Sconce,Hubbardton Forge,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704007%2F1.png?alt=media&token=2b08bbde-73c2-438d-82a1-ea7941146818,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704007%2F1.png?alt=media&token=2b08bbde-73c2-438d-82a1-ea7941146818,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,9,images[0],Echo Sconce,Hubbardton Forge,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704007%2F1.png?alt=media&token=2b08bbde-73c2-438d-82a1-ea7941146818,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704007%2F1.png?alt=media&token=2b08bbde-73c2-438d-82a1-ea7941146818,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,10,imageUrl,Frink Style Mirrored Reflector Footlight Sconce,,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494555%2F1.jpeg?alt=media&token=e3d32b32-3b4b-44c2-9a25-c3ed48c38c73,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494555%2F1.jpeg?alt=media&token=e3d32b32-3b4b-44c2-9a25-c3ed48c38c73,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,10,images[0],Frink Style Mirrored Reflector Footlight Sconce,,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494555%2F1.jpeg?alt=media&token=e3d32b32-3b4b-44c2-9a25-c3ed48c38c73,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494555%2F1.jpeg?alt=media&token=e3d32b32-3b4b-44c2-9a25-c3ed48c38c73,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,11,imageUrl,Hazel Sconce,Arteriors,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33493496%2F1.jpeg?alt=media&token=6268f6b5-beb9-4a7b-81b7-3e056c5678c0,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33493496%2F1.jpeg?alt=media&token=6268f6b5-beb9-4a7b-81b7-3e056c5678c0,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,11,images[0],Hazel Sconce,Arteriors,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33493496%2F1.jpeg?alt=media&token=6268f6b5-beb9-4a7b-81b7-3e056c5678c0,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33493496%2F1.jpeg?alt=media&token=6268f6b5-beb9-4a7b-81b7-3e056c5678c0,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,12,imageUrl,Vela Sconce,Hubbardton Forge,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704119%2F1.png?alt=media&token=c90a3350-1261-4b7a-afb0-bd6181ff094d,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704119%2F1.png?alt=media&token=c90a3350-1261-4b7a-afb0-bd6181ff094d,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,12,images[0],Vela Sconce,Hubbardton Forge,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704119%2F1.png?alt=media&token=c90a3350-1261-4b7a-afb0-bd6181ff094d,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704119%2F1.png?alt=media&token=c90a3350-1261-4b7a-afb0-bd6181ff094d,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,13,imageUrl,Mason Large Outdoor Ceiling Fixture,Hubbardton Forge,3hmUxELdDqwsTxLFeOfi,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704294%2F1.png?alt=media&token=0e19c3f2-0898-4edd-866b-f5b464cb6c93,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704294%2F1.png?alt=media&token=0e19c3f2-0898-4edd-866b-f5b464cb6c93,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,13,images[0],Mason Large Outdoor Ceiling Fixture,Hubbardton Forge,3hmUxELdDqwsTxLFeOfi,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704294%2F1.png?alt=media&token=0e19c3f2-0898-4edd-866b-f5b464cb6c93,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54704294%2F1.png?alt=media&token=0e19c3f2-0898-4edd-866b-f5b464cb6c93,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,14,imageUrl,Covet Double Box Sconce,Visual Comfort,5FNlZG7iq8yOybt9EJoe,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33491165%2F1.png?alt=media&token=f2740f4f-e354-48fa-85d5-0be36bf70ed9,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33491165%2F1.png?alt=media&token=f2740f4f-e354-48fa-85d5-0be36bf70ed9,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,14,images[0],Covet Double Box Sconce,Visual Comfort,5FNlZG7iq8yOybt9EJoe,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33491165%2F1.png?alt=media&token=f2740f4f-e354-48fa-85d5-0be36bf70ed9,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33491165%2F1.png?alt=media&token=f2740f4f-e354-48fa-85d5-0be36bf70ed9,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,15,imageUrl,Cody Medium Hanging Shade,Visual Comfort,2gtQ2iobcKPBQnrU9bqH,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F51550411%2F1.png?alt=media&token=7e6a196f-6929-4e6f-911f-7ff418a38737,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F51550411%2F1.png?alt=media&token=7e6a196f-6929-4e6f-911f-7ff418a38737,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,15,images[0],Cody Medium Hanging Shade,Visual Comfort,2gtQ2iobcKPBQnrU9bqH,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F51550411%2F1.png?alt=media&token=7e6a196f-6929-4e6f-911f-7ff418a38737,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F51550411%2F1.png?alt=media&token=7e6a196f-6929-4e6f-911f-7ff418a38737,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,16,imageUrl,Sigmund Pendant Large (Black & Gold),Regina Andrews,84dC6nv2sf7NmCXHFyKT,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494307%2F1.jpg?alt=media&token=85dc1001-a48d-4f90-b761-c857c57cba56,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494307%2F1.jpg?alt=media&token=85dc1001-a48d-4f90-b761-c857c57cba56,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,16,images[0],Sigmund Pendant Large (Black & Gold),Regina Andrews,84dC6nv2sf7NmCXHFyKT,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494307%2F1.jpg?alt=media&token=85dc1001-a48d-4f90-b761-c857c57cba56,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494307%2F1.jpg?alt=media&token=85dc1001-a48d-4f90-b761-c857c57cba56,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,17,imageUrl,Cord Cover Included | Requires Smaller Outlet Box,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494093%2F1.png?alt=media&token=3cd35893-c1e2-4639-b62d-3ca7808feba5,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494093%2F1.png?alt=media&token=3cd35893-c1e2-4639-b62d-3ca7808feba5,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,17,images[0],Cord Cover Included | Requires Smaller Outlet Box,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494093%2F1.png?alt=media&token=3cd35893-c1e2-4639-b62d-3ca7808feba5,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494093%2F1.png?alt=media&token=3cd35893-c1e2-4639-b62d-3ca7808feba5,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,18,imageUrl,Available in Natural Brass RL 5162NB-L,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F53036573%2F1.png?alt=media&token=3856e3dc-9088-4b85-a9dc-e82d15b76ed1,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F53036573%2F1.png?alt=media&token=3856e3dc-9088-4b85-a9dc-e82d15b76ed1,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,18,images[0],Available in Natural Brass RL 5162NB-L,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F53036573%2F1.png?alt=media&token=3856e3dc-9088-4b85-a9dc-e82d15b76ed1,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F53036573%2F1.png?alt=media&token=3856e3dc-9088-4b85-a9dc-e82d15b76ed1,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,19,imageUrl,Bryant Sconce,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494030%2F1.png?alt=media&token=78e62f0c-eee8-4631-ae52-5bc942800798,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494030%2F1.png?alt=media&token=78e62f0c-eee8-4631-ae52-5bc942800798,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,19,images[0],Bryant Sconce,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494030%2F1.png?alt=media&token=78e62f0c-eee8-4631-ae52-5bc942800798,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F33494030%2F1.png?alt=media&token=78e62f0c-eee8-4631-ae52-5bc942800798,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,20,imageUrl,Holborn Small Lantern,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703418%2F1.png?alt=media&token=6f602850-3d4e-4977-8a86-cdb63488e889,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703418%2F1.png?alt=media&token=6f602850-3d4e-4977-8a86-cdb63488e889,,,
cloud-rolling-hills,proposals,nUaBlyanz2XEjXiboLdE,,20,images[0],Holborn Small Lantern,Visual Comfort,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703418%2F1.png?alt=media&token=6f602850-3d4e-4977-8a86-cdb63488e889,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/houzz-products%2F54703418%2F1.png?alt=media&token=6f602850-3d4e-4977-8a86-cdb63488e889,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,0,imageUrl,Cone wall sconce,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936557338-L69.png?alt=media&token=7815d3ef-8c91-4923-b5cb-9ec94ec95880,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936557338-L69.png?alt=media&token=7815d3ef-8c91-4923-b5cb-9ec94ec95880,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,0,images[0],Cone wall sconce,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936557338-L69.png?alt=media&token=7815d3ef-8c91-4923-b5cb-9ec94ec95880,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936557338-L69.png?alt=media&token=7815d3ef-8c91-4923-b5cb-9ec94ec95880,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,1,imageUrl,Tailor Leather Dome Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936853485-L69.1.png?alt=media&token=580e3e38-5ecf-4070-9287-34dae4076147,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936853485-L69.1.png?alt=media&token=580e3e38-5ecf-4070-9287-34dae4076147,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,1,images[0],Tailor Leather Dome Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936853485-L69.1.png?alt=media&token=580e3e38-5ecf-4070-9287-34dae4076147,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936853485-L69.1.png?alt=media&token=580e3e38-5ecf-4070-9287-34dae4076147,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,2,imageUrl,Leather brass mini pendant shade,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937462248-Suite4Hall_Elu_Saddle_Collection.png?alt=media&token=4a4de9c0-df94-4833-ac5e-593819f2e0d1,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937462248-Suite4Hall_Elu_Saddle_Collection.png?alt=media&token=4a4de9c0-df94-4833-ac5e-593819f2e0d1,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,2,images[0],Leather brass mini pendant shade,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937462248-Suite4Hall_Elu_Saddle_Collection.png?alt=media&token=4a4de9c0-df94-4833-ac5e-593819f2e0d1,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937462248-Suite4Hall_Elu_Saddle_Collection.png?alt=media&token=4a4de9c0-df94-4833-ac5e-593819f2e0d1,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,3,imageUrl,3 Shade Semi Flush,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777146888802-TBD_RonCloset_TraceyCloset_RA_Leather_Wrap_Collectio.png?alt=media&token=2869f1f8-beb1-492d-b44e-d96c2b0dc27e,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777146888802-TBD_RonCloset_TraceyCloset_RA_Leather_Wrap_Collectio.png?alt=media&token=2869f1f8-beb1-492d-b44e-d96c2b0dc27e,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,3,images[0],3 Shade Semi Flush,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777146888802-TBD_RonCloset_TraceyCloset_RA_Leather_Wrap_Collectio.png?alt=media&token=2869f1f8-beb1-492d-b44e-d96c2b0dc27e,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777146888802-TBD_RonCloset_TraceyCloset_RA_Leather_Wrap_Collectio.png?alt=media&token=2869f1f8-beb1-492d-b44e-d96c2b0dc27e,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,4,imageUrl,Black Glossy Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936595982-L16.png?alt=media&token=3e28ce80-7aeb-452a-95b6-9f3afb8a7cea,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936595982-L16.png?alt=media&token=3e28ce80-7aeb-452a-95b6-9f3afb8a7cea,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,4,images[0],Black Glossy Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936595982-L16.png?alt=media&token=3e28ce80-7aeb-452a-95b6-9f3afb8a7cea,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936595982-L16.png?alt=media&token=3e28ce80-7aeb-452a-95b6-9f3afb8a7cea,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,5,imageUrl,Tailor Linen Strap,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777938233635-Suite_3_Bath_option.png?alt=media&token=e4bdaa9d-8c4d-408e-852e-5c1d977923b4,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777938233635-Suite_3_Bath_option.png?alt=media&token=e4bdaa9d-8c4d-408e-852e-5c1d977923b4,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,5,images[0],Tailor Linen Strap,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777938233635-Suite_3_Bath_option.png?alt=media&token=e4bdaa9d-8c4d-408e-852e-5c1d977923b4,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777938233635-Suite_3_Bath_option.png?alt=media&token=e4bdaa9d-8c4d-408e-852e-5c1d977923b4,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,6,imageUrl,Black Buoy Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777147015882-L12.png?alt=media&token=b0699105-e1e0-403c-8747-f8d105c77c19,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777147015882-L12.png?alt=media&token=b0699105-e1e0-403c-8747-f8d105c77c19,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,6,images[0],Black Buoy Pendant,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777147015882-L12.png?alt=media&token=b0699105-e1e0-403c-8747-f8d105c77c19,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777147015882-L12.png?alt=media&token=b0699105-e1e0-403c-8747-f8d105c77c19,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,7,imageUrl,Saddle Ring Shade,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936933761-_Elu_Saddle_Collection.png?alt=media&token=3fce1c01-9be3-43c1-8fd6-43a3203b4b46,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936933761-_Elu_Saddle_Collection.png?alt=media&token=3fce1c01-9be3-43c1-8fd6-43a3203b4b46,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,7,images[0],Saddle Ring Shade,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936933761-_Elu_Saddle_Collection.png?alt=media&token=3fce1c01-9be3-43c1-8fd6-43a3203b4b46,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777936933761-_Elu_Saddle_Collection.png?alt=media&token=3fce1c01-9be3-43c1-8fd6-43a3203b4b46,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,8,imageUrl,"Drum buoy black with Chain 14""",Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937507223-Master_Bath_2.png?alt=media&token=d8d5b8df-5f50-4f21-8673-94490efa5438,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937507223-Master_Bath_2.png?alt=media&token=d8d5b8df-5f50-4f21-8673-94490efa5438,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,8,images[0],"Drum buoy black with Chain 14""",Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937507223-Master_Bath_2.png?alt=media&token=d8d5b8df-5f50-4f21-8673-94490efa5438,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937507223-Master_Bath_2.png?alt=media&token=d8d5b8df-5f50-4f21-8673-94490efa5438,,,
cloud-rolling-hills,proposals,yPsci9W0YI56vomOJSb1,,9,imageUrl,Tailor Leather Curved Panel Sconce,Elu,,,firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937097796-L68_Elevator_Alcoves_RA_Leather_Wrapped_Collection.png?alt=media&token=2c7e3f85-7f6d-471f-b603-03080103b813,already-clean,high,stored-firebase,https://firebasestorage.googleapis.com/v0/b/cch-studio-staging.firebasestorage.app/o/images%2Fproducts%2F1777937097796-L68_Elevator_Alcoves_RA_Leather_Wrapped_Collection.png?alt=media&token=2c7e3f85-7f6d-471f-b603-03080103b813,,,
